age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,log_balance
35,6,1,2,0,0.6726451602945175,1,0,0,5,7,-0.7663036075667605,1,-0.48118405401369996,-0.3632598446560345,3,1,8.215817791832453
31,4,0,2,0,-0.20015029922110336,1,0,0,5,7,-0.749018162083192,2,0.5026931407133358,0.07305850098591721,0,1,6.784457062637643
30,8,2,2,0,0.3132952712790274,0,0,1,5,7,-0.4983792025714483,5,-0.48118405401369996,-0.3632598446560345,3,1,7.8399193600125825
29,9,1,1,0,0.2472542649284671,0,0,0,6,7,-0.5099028328938273,1,-0.48118405401369996,-0.3632598446560345,3,1,7.752335163302292
36,4,2,2,0,-0.22247401967763078,0,0,0,6,7,-0.41195197515360565,1,-0.48118405401369996,-0.3632598446560345,3,1,6.699500340161678
57,4,1,2,0,-0.39455269819669636,0,0,0,6,7,-0.41771379031479516,1,-0.48118405401369996,-0.3632598446560345,3,1,5.54907608489522
21,1,2,1,0,-0.2624706854955758,0,0,0,6,7,-0.3053583946715997,1,-0.48118405401369996,-0.3632598446560345,3,1,6.52649485957079
44,4,2,2,0,-0.3241709684240335,0,0,0,6,7,-0.47533194192669026,2,1.35783873986861,2.254650229195676,2,1,6.182084906716632
23,4,2,2,0,-0.006988106937539671,0,0,0,9,7,-0.6942809180518916,4,-0.48118405401369996,-0.3632598446560345,3,1,7.317876198626496
34,4,2,2,0,-0.29564621450735956,0,0,0,9,7,-0.737494531760813,1,-0.48118405401369996,-0.3632598446560345,3,1,6.356107660695892
32,6,1,1,0,-0.3471147922265756,0,0,0,9,7,-0.4465228661207427,2,-0.48118405401369996,-0.3632598446560345,3,1,6.016157159698354
37,10,2,2,0,-0.06589792480893149,1,0,0,10,7,-0.06336215790164029,2,0.5578638245298051,0.9456951922698207,0,1,7.183111701743281
35,4,2,2,0,-0.26588125389865636,1,0,0,10,7,-0.749018162083192,1,-0.48118405401369996,-0.3632598446560345,3,1,6.51025834052315
47,4,1,2,0,0.2550055567536502,0,0,0,10,7,-0.8412072046622242,1,-0.48118405401369996,-0.3632598446560345,3,1,7.763021309018518
61,4,1,2,0,-0.16480440849826827,0,0,0,10,7,-0.7663036075667605,1,-0.48118405401369996,-0.3632598446560345,3,1,6.905753276311464
30,4,2,2,0,1.0168025173326487,0,0,0,10,7,-0.28807294918803117,1,-0.48118405401369996,-0.3632598446560345,3,1,8.478244441277663
70,5,1,1,0,1.517225917566472,0,0,0,10,7,-0.7202090862772444,1,-0.48118405401369996,-0.3632598446560345,3,1,8.767640577257792
52,4,1,2,0,-0.46431432462334454,0,0,0,10,7,-0.6827572877295126,1,-0.48118405401369996,-0.3632598446560345,3,1,3.4657359027997265
28,4,2,1,0,-0.420907090402319,0,0,0,10,7,-0.8037554061144924,1,-0.48118405401369996,-0.3632598446560345,3,1,5.147494476813453
57,4,1,2,0,0.3573226088460676,0,0,0,11,7,-0.3053583946715997,2,-0.48118405401369996,-0.3632598446560345,3,1,7.894318063841624
24,0,2,2,0,-0.4928390785400185,0,0,0,11,7,-0.7979935909533028,4,-0.48118405401369996,-0.3632598446560345,3,1,
32,4,1,2,0,2.2945254617958364,0,0,0,11,7,-0.7086854559548654,1,-0.48118405401369996,-0.3632598446560345,3,1,9.097171673870545
65,3,1,0,0,-0.252238980286334,0,0,0,11,7,-0.14114666257769867,1,-0.48118405401369996,-0.3632598446560345,3,1,6.573680166960646
44,4,1,2,0,-0.14589125644482143,0,0,0,11,7,-0.5300691859579906,3,-0.48118405401369996,-0.3632598446560345,3,1,6.965080345601407
32,2,2,2,0,-0.48446768336882073,1,0,0,11,7,-0.7807081454697343,1,-0.48118405401369996,-0.3632598446560345,3,1,
33,9,2,2,0,-0.3939325948506817,0,0,0,12,7,-0.8412072046622242,4,-0.48118405401369996,-0.3632598446560345,3,1,5.556828061699537
53,7,0,1,0,-0.47392592648657167,0,0,0,12,7,-0.8412072046622242,2,-0.48118405401369996,-0.3632598446560345,3,1,0.0
31,4,0,2,0,-0.45191225770305155,0,0,0,12,7,-0.7288518090190287,1,-0.48118405401369996,-0.3632598446560345,3,1,4.276666119016055
58,6,1,2,0,1.3274742936859887,0,0,0,12,7,-0.6712336574071336,1,-0.48118405401369996,-0.3632598446560345,3,1,8.667507952075105
30,4,2,2,0,0.6028835338678693,0,0,0,12,7,2.4113374538292542,2,-0.48118405401369996,-0.3632598446560345,3,1,8.153061946801051
47,1,1,1,0,-0.4001336283108282,1,1,0,13,7,7.789991906799663,1,-0.48118405401369996,-0.3632598446560345,3,1,5.476463551931511
60,9,1,1,0,0.06556398454617446,0,0,0,13,7,-0.21893116725375708,2,-0.48118405401369996,-0.3632598446560345,3,1,7.462214939768189
36,2,0,2,0,0.5824201234493858,0,0,0,16,7,0.05763596048333942,4,-0.48118405401369996,-0.3632598446560345,3,1,8.133880887949207
37,7,2,1,0,-0.14992192819391664,0,0,0,17,7,0.09796866661166599,2,-0.09498926729841489,0.07305850098591721,0,1,6.952728644624869
43,0,1,1,0,-0.4329991056496047,0,0,0,17,7,-0.4378801433789585,1,-0.48118405401369996,-0.3632598446560345,3,1,4.890349128221754
37,0,2,2,0,-0.1638742534792463,1,0,0,17,7,-0.5099028328938273,1,-0.48118405401369996,-0.3632598446560345,3,1,6.90875477931522
31,4,2,2,0,-0.4382699840907292,0,0,0,17,7,-0.5329500935385854,1,-0.48118405401369996,-0.3632598446560345,3,1,4.7535901911063645
31,9,1,1,0,-0.41811662534525307,0,0,0,17,7,-0.21028844451197282,2,-0.48118405401369996,-0.3632598446560345,3,1,5.198497031265826
30,4,2,2,0,-0.4116055402120993,1,0,0,17,7,-0.13538484741650916,2,-0.48118405401369996,-0.3632598446560345,3,1,5.308267697401205
30,4,1,2,0,2.0340820564696833,1,0,0,18,7,-0.4033092524118214,2,2.231374566962707,0.5093768466278689,0,1,8.998384010052538
32,0,2,2,0,2.2749922063963752,0,0,0,18,7,-0.27078750370446264,2,-0.48118405401369996,-0.3632598446560345,3,1,9.090091799380009
35,0,1,1,0,-0.47330582314055697,1,0,0,18,7,-0.5127837404744221,1,-0.48118405401369996,-0.3632598446560345,3,1,1.0986122886681096
59,9,1,1,0,-0.39362254317767437,0,0,0,18,7,-0.42635651305657946,1,-0.48118405401369996,-0.3632598446560345,3,1,5.560681631015528
33,3,2,2,0,-0.13069872446746247,1,0,0,18,7,-0.4926173874102588,1,-0.48118405401369996,-0.3632598446560345,3,1,7.010311867307229
37,4,2,2,0,0.06246346781610121,0,0,0,19,7,-0.5905682451504805,1,-0.48118405401369996,-0.3632598446560345,3,1,7.456454555176209
31,7,1,1,0,-0.3353328286522972,0,0,0,19,7,-0.4378801433789585,3,-0.48118405401369996,-0.3632598446560345,3,1,6.104793232414985
26,4,2,2,0,0.3898780345118368,0,0,0,23,7,0.12389683483701878,1,-0.48118405401369996,-0.3632598446560345,3,1,7.932721027481948
53,9,1,1,0,2.6839503630930373,0,0,0,23,7,-0.7403754393414077,1,-0.48118405401369996,-0.3632598446560345,3,1,9.22876950744455
34,10,1,1,0,-0.17069539028540745,0,0,0,24,7,-0.691400010471297,1,-0.48118405401369996,-0.3632598446560345,3,1,6.88653164253051
46,4,0,2,0,-0.5142326439775239,1,0,0,24,7,-0.6568291195041599,2,-0.48118405401369996,-0.3632598446560345,3,1,
76,5,0,0,0,0.4714216245127633,0,0,0,24,7,-0.5819255224086962,3,-0.48118405401369996,-0.3632598446560345,3,1,8.022896869601457
46,4,1,2,0,3.0560123707018274,0,0,0,24,7,-0.29671567192981546,3,-0.48118405401369996,-0.3632598446560345,3,1,9.340139809511028
83,5,0,0,0,-0.4596635495282347,0,0,0,25,7,-0.7403754393414077,1,-0.48118405401369996,-0.3632598446560345,3,1,3.8501476017100575
23,8,2,1,0,0.8053472763416527,0,0,0,25,7,-0.7951126833727081,2,-0.48118405401369996,-0.3632598446560345,3,1,8.325306029752582
34,4,2,2,0,-0.40819497180901865,0,0,0,25,7,-0.27078750370446264,8,-0.48118405401369996,-0.3632598446560345,3,1,5.3612921657094255
24,8,2,1,0,-0.08636133522741496,0,0,0,25,7,0.11237320451463977,2,-0.48118405401369996,-0.3632598446560345,3,1,7.131698510466912
41,4,0,2,0,-0.46617463466138853,1,1,0,26,7,-0.7346136241802182,2,-0.48118405401369996,-0.3632598446560345,3,1,3.258096538021482
28,0,2,1,0,-0.07798994005621718,0,0,0,26,7,0.2967512896727041,1,-0.48118405401369996,-0.3632598446560345,3,1,7.15305163493748
34,9,1,1,0,-0.35300577401371475,1,0,0,27,7,-0.7979935909533028,2,1.6520823868897796,0.5093768466278689,0,1,5.968707559985366
77,5,1,1,0,2.502880186056759,0,0,1,27,7,0.4119875928964943,1,-0.48118405401369996,-0.3632598446560345,3,1,9.169726689090886
36,4,1,1,0,-0.29874673123743284,0,0,0,27,7,-0.20740753693137806,1,-0.48118405401369996,-0.3632598446560345,3,1,6.338594078203183
58,4,1,2,0,-0.044814411044433365,1,0,0,27,7,-0.08640941854639833,1,-0.48118405401369996,-0.3632598446560345,3,1,7.233455418621439
46,0,1,1,0,-0.6357728997963955,1,0,0,27,7,-0.3716192690252791,3,1.7256432986450718,5.308878648689338,1,1,
59,5,1,2,0,2.5261340615323085,0,0,1,27,7,-0.3975474372506319,2,-0.48118405401369996,-0.3632598446560345,3,1,9.177507214880942
19,8,2,0,0,-0.43237900230359005,0,0,0,27,7,-0.29095385676862595,2,-0.48118405401369996,-0.3632598446560345,3,1,4.90527477843843
23,4,2,2,0,0.19051480876812657,0,0,0,30,7,-0.5531164466027486,2,-0.48118405401369996,-0.3632598446560345,3,1,7.670428522190693
27,4,2,2,0,-0.21627298621748428,0,0,0,30,7,2.0425812835131256,2,-0.48118405401369996,-0.3632598446560345,3,1,6.723832440821209
73,5,0,0,0,0.24167333481433526,0,0,1,30,7,-0.6020918754728595,2,-0.48118405401369996,-0.3632598446560345,3,1,7.744569809354496
41,4,1,2,0,-0.018770070511818036,1,0,0,31,7,-0.3889047145088476,3,-0.48118405401369996,-0.3632598446560345,3,1,7.292337176173877
30,0,2,2,0,-0.37749985618129345,0,0,0,31,7,-0.6164964133758333,2,-0.48118405401369996,-0.3632598446560345,3,1,5.7430031878094825
26,0,2,1,0,-0.3889717680825645,0,0,0,1,0,-0.06048125032104554,3,-0.48118405401369996,-0.3632598446560345,3,1,5.616771097666572
38,1,2,2,0,-0.4205970387293117,1,0,0,1,0,2.316267503669627,1,-0.48118405401369996,-0.3632598446560345,3,1,5.153291594497779
46,4,0,2,0,-0.3167297282718577,1,0,0,1,0,2.3738856552815224,1,-0.48118405401369996,-0.3632598446560345,3,1,6.230481447578482
27,9,2,2,0,-0.3520756189946928,0,0,0,1,0,-0.59633006031167,2,-0.48118405401369996,-0.3632598446560345,3,1,5.976350909297934
63,6,1,2,0,-0.4860179417338573,0,0,0,1,0,0.04323142258036564,2,-0.48118405401369996,-0.3632598446560345,3,1,
34,0,1,1,0,-0.016909760473774082,0,0,0,2,0,1.0573108909497195,2,-0.48118405401369996,-0.3632598446560345,3,1,7.29641326877392
32,0,2,1,0,-0.3278915885001214,0,1,0,2,0,-0.3716192690252791,3,-0.48118405401369996,-0.3632598446560345,3,1,6.156978985585555
33,4,2,2,0,0.5061474118895838,1,0,0,2,0,-0.16995573838364622,3,-0.48118405401369996,-0.3632598446560345,3,1,8.058960017769417
47,1,1,1,0,0.025877370401236815,1,0,0,2,0,2.2816966127024902,1,-0.48118405401369996,-0.3632598446560345,3,1,7.385851078125209
48,0,0,1,0,0.7969758811704549,0,0,0,2,0,0.0720404983863132,2,-0.48118405401369996,-0.3632598446560345,3,1,8.318742252692399
58,11,1,3,0,-0.45284241272207354,0,0,0,2,0,-0.2995965795104102,1,-0.48118405401369996,-0.3632598446560345,3,1,4.23410650459726
50,4,1,2,0,-0.34556453386153896,1,0,0,3,0,0.9651218483706873,1,2.3049354787179994,0.9456951922698207,0,1,6.028278520230698
26,1,2,1,0,1.0778826969150916,0,1,0,3,0,-0.7346136241802182,1,-0.48118405401369996,-0.3632598446560345,3,1,8.518392471991719
39,1,1,1,0,0.07052481131429167,1,0,0,3,0,1.6334924070686705,1,-0.48118405401369996,-0.3632598446560345,3,1,7.471363088187097
55,1,0,1,0,0.02618742207424414,1,0,0,3,0,-0.21893116725375708,1,2.01069183169683,0.9456951922698207,0,1,7.3864708488298945
41,6,1,1,0,0.49436544831530543,1,0,0,3,0,2.3940520083456858,2,0.7693514458262708,0.5093768466278689,0,1,8.046869510959576
54,2,0,3,0,0.9944787968761212,1,0,1,6,0,0.2967512896727041,6,2.3509110485650573,1.818331883553724,0,1,8.463159302923751
33,9,2,2,0,-0.43454936401464134,1,0,0,6,0,0.6078893083769377,2,1.5693263611650756,7.054152031257144,0,1,4.852030263919617
42,4,2,2,0,3.2128985172435343,0,0,0,6,0,-0.6164964133758333,1,-0.48118405401369996,-0.3632598446560345,3,1,9.383621184117988
50,1,1,0,0,1.0698213534169012,0,0,1,6,0,-0.5531164466027486,1,-0.48118405401369996,-0.3632598446560345,3,1,8.513185170018698
40,4,1,1,0,-0.24014696503904834,0,1,0,6,0,0.7576965025678649,1,-0.48118405401369996,-0.3632598446560345,3,1,6.626717749249025
37,0,1,1,0,-0.09969355716672995,1,0,1,6,0,2.826188145434899,2,0.7969367877345055,0.5093768466278689,2,1,7.0967213784947605
44,1,2,1,0,-0.253169135305356,1,1,0,6,0,1.0601917985303142,3,-0.48118405401369996,-0.3632598446560345,3,1,6.569481420414296
30,1,2,2,0,-0.381840579603396,0,0,0,7,0,0.26794221386675654,4,-0.48118405401369996,-0.3632598446560345,3,1,5.697093486505405
26,6,2,1,0,0.6658240234883563,0,0,0,7,0,-0.6453054891817808,1,-0.48118405401369996,-0.3632598446560345,3,1,8.209852481301272
47,10,1,1,0,-0.22061370963958685,0,0,0,7,0,1.0054545544990139,4,-0.48118405401369996,-0.3632598446560345,3,1,6.706862336602747
46,1,2,2,0,-0.3861813030254986,0,0,0,7,0,-0.21028844451197282,1,-0.48118405401369996,-0.3632598446560345,3,1,5.648974238161206
25,0,2,1,0,-0.448501689299971,0,1,0,7,0,-0.7720654227279501,2,-0.48118405401369996,-0.3632598446560345,3,1,4.418840607796598
56,9,1,1,0,0.4087911865652836,0,0,0,8,0,-0.12962303225531965,1,-0.48118405401369996,-0.3632598446560345,3,1,7.954372272531867
36,1,2,1,0,0.09098822173277514,1,0,0,8,0,1.6709442056164023,1,2.4980328720756417,0.07305850098591721,1,1,7.508238774678663
35,9,2,1,0,-0.46896509971845446,1,0,0,8,0,1.5297797341672592,1,-0.48118405401369996,-0.3632598446560345,3,1,2.833213344056216
54,10,1,1,0,-0.35703644576280996,0,0,0,8,0,2.195269385284648,1,-0.48118405401369996,-0.3632598446560345,3,1,5.934894195619588
48,4,1,1,0,0.8949522098407697,1,0,0,8,0,1.9014168120639827,3,0.8245221296427401,2.6909685748376275,0,1,8.392989587956931
32,9,1,1,0,-0.3799802695653521,1,0,0,8,0,-0.6395436740205913,1,1.9831064897885953,1.3820135379117724,0,1,5.717027701406222
60,0,0,1,0,3.2587861648486185,0,0,1,8,0,-0.3917856220894424,1,-0.48118405401369996,-0.3632598446560345,3,1,9.395989718862811
67,5,1,1,0,-0.02652136233700117,0,0,0,8,0,-0.3658574538640896,1,-0.48118405401369996,-0.3632598446560345,3,1,7.275172319452771
32,4,2,2,0,0.07827610313947479,0,0,0,8,0,-0.14690847773888818,1,-0.48118405401369996,-0.3632598446560345,3,1,7.485491608030754
26,0,1,1,0,0.5849005368334445,0,0,0,8,0,-0.46957012676550075,1,-0.48118405401369996,-0.3632598446560345,3,1,8.13622555490846
33,4,2,2,0,-0.37532949447024216,1,0,0,8,0,2.356600209797954,1,0.8245221296427401,0.9456951922698207,1,1,5.765191102784844
21,8,2,0,0,-0.34277406880447303,0,0,0,8,0,-0.7720654227279501,5,-0.48118405401369996,-0.3632598446560345,3,1,6.049733455231958
30,9,2,1,0,0.31484552964406404,0,0,0,8,0,-0.7605417924055711,2,-0.48118405401369996,-0.3632598446560345,3,1,7.841885928984623
27,8,2,1,0,0.3365491467545768,0,0,0,8,0,-0.6597100270847546,2,-0.48118405401369996,-0.3632598446560345,3,1,7.869019376499024
30,7,2,1,0,-0.0807804051132831,1,0,0,8,0,-0.7691845151473553,4,2.4704475301674074,3.127286920479579,1,1,7.145984467714388
36,1,1,1,0,-0.30773822975464526,1,0,0,8,0,-0.28231113402684166,3,-0.48118405401369996,-0.3632598446560345,3,1,6.285998094508865
27,0,1,1,0,-0.07302911328809997,1,0,0,8,0,3.725031310580463,3,-0.48118405401369996,-0.3632598446560345,3,1,7.165493475060845
29,4,2,2,0,-0.04698477275548464,0,0,0,8,0,0.5070575430561212,2,-0.48118405401369996,-0.3632598446560345,3,1,7.228388451573604
38,1,2,1,0,0.32600738987232775,1,0,0,8,0,3.799934907675927,2,1.9555211478803607,0.9456951922698207,0,1,7.855932199718614
23,0,2,2,0,-0.3765697011622715,0,1,0,8,0,-0.6625909346653494,4,-0.48118405401369996,-0.3632598446560345,3,1,5.752572638825633
38,9,1,2,0,-0.41005528184706264,0,0,0,8,0,-0.06336215790164029,2,-0.48118405401369996,-0.3632598446560345,3,1,5.332718793265369
30,9,2,1,0,0.5449038710154994,1,0,0,9,0,1.0688345212720984,1,-0.48118405401369996,-0.3632598446560345,3,1,8.097730573664219
41,7,1,1,0,-0.22495443306168939,1,0,0,9,0,0.6338174766022905,4,2.433667074289761,0.9456951922698207,0,1,6.689599269178967
33,9,2,1,0,-0.2509987735943047,1,0,0,9,0,0.2189667849966457,2,2.433667074289761,2.254650229195676,0,1,6.579251212010101
35,0,1,1,0,-0.19549952412599347,1,0,0,9,0,-0.455165588862527,1,-0.48118405401369996,-0.3632598446560345,3,1,6.80128303447162
29,0,1,2,0,-0.37098877104813965,0,0,0,9,0,-0.5559973541833434,1,-0.48118405401369996,-0.3632598446560345,3,1,5.808142489980444
68,5,0,0,0,-0.2584400137464805,0,0,0,9,0,-0.40042834483122663,1,-0.48118405401369996,-0.3632598446560345,3,1,6.54534966033442
20,8,2,1,0,0.09005806671375316,0,0,0,9,0,-0.3658574538640896,3,-0.48118405401369996,-0.3632598446560345,3,1,7.506591780070841
30,4,2,2,0,0.31484552964406404,0,0,0,9,0,-0.6337818588594017,2,-0.48118405401369996,-0.3632598446560345,3,1,7.841885928984623
32,1,1,1,0,-0.2385967066740117,1,0,0,9,0,-0.1584321080612672,5,-0.48118405401369996,-0.3632598446560345,3,1,6.633318433280377
28,4,0,2,0,-0.40292409336789414,1,0,0,9,0,1.9302258878699303,2,2.4244719603203495,0.5093768466278689,1,1,5.438079308923196
45,1,1,1,0,-0.4441609658778684,1,0,0,13,0,-0.0691239730628298,3,1.8819602361250682,0.5093768466278689,0,1,4.574710978503383
29,9,2,1,0,-0.43982024245576584,1,0,0,13,0,1.9129404423863616,1,-0.48118405401369996,-0.3632598446560345,3,1,4.709530201312334
31,1,1,1,0,-0.03799327423827221,1,1,0,13,0,2.0713903593190732,2,-0.48118405401369996,-0.3632598446560345,3,1,7.249215057114389
39,7,0,1,0,-0.47392592648657167,1,0,0,13,0,1.826513214968519,2,-0.48118405401369996,-0.3632598446560345,3,1,0.0
42,1,1,0,0,0.17811274184783357,1,0,0,13,0,0.03458869983858138,2,-0.48118405401369996,-0.3632598446560345,3,1,7.651595573857601
35,4,2,2,0,0.021846698652141585,1,1,0,13,0,0.10084957419226075,1,-0.48118405401369996,-0.3632598446560345,3,1,7.377758908227872
34,9,2,2,0,-0.1871281289547957,1,0,0,13,0,0.9708836635318768,1,-0.48118405401369996,-0.3632598446560345,3,1,6.83087423464618
26,4,2,2,0,-0.4748560815055936,0,0,0,13,0,1.8726077362580351,2,-0.48118405401369996,-0.3632598446560345,3,1,
29,7,0,1,0,-0.44788158595395633,1,0,0,13,0,2.100199435125021,2,-0.48118405401369996,-0.3632598446560345,3,1,4.442651256490317
44,6,2,2,0,-0.0500852894855579,1,0,0,13,0,2.4775983281829337,3,0.8704976994897978,0.07305850098591721,1,1,7.221105098182496
34,4,1,2,0,-0.25595960036242194,1,0,0,14,0,-0.08640941854639833,1,-0.48118405401369996,-0.3632598446560345,3,1,6.556778356158042
33,4,1,2,0,-0.47392592648657167,1,0,0,14,0,0.4696057445083894,3,2.5440084419226996,0.07305850098591721,0,1,0.0
34,4,2,2,0,0.34647080029081123,0,0,0,14,0,-0.6625909346653494,1,-0.48118405401369996,-0.3632598446560345,3,1,7.881182202227102
33,0,2,1,0,-0.29657636952638156,1,0,0,14,0,-0.08064760338520882,1,0.20844949369216623,0.5093768466278689,0,1,6.35088571671474
22,8,2,1,0,-0.44075039747478784,0,0,0,14,0,-0.7115663635354602,1,-0.48118405401369996,-0.3632598446560345,3,1,4.68213122712422
32,9,1,1,0,-0.23673639663596777,1,1,0,14,0,1.3770916323957372,2,-0.48118405401369996,-0.3632598446560345,3,1,6.641182169740591
36,7,2,1,0,-0.5523689997574249,1,0,0,14,0,2.019534022868368,1,-0.48118405401369996,-0.3632598446560345,3,1,
44,0,0,1,0,-0.47392592648657167,0,0,0,14,0,3.5204868723582354,1,0.888887927428621,0.07305850098591721,0,1,0.0
65,5,1,1,0,-0.47330582314055697,0,0,0,14,0,0.22472860015783522,1,-0.48118405401369996,-0.3632598446560345,3,1,1.0986122886681096
61,6,0,2,0,-0.4720656164485277,1,0,0,14,0,-0.6885191028907022,2,-0.48118405401369996,-0.3632598446560345,3,1,1.9459101490553128
41,3,1,0,0,-0.47392592648657167,0,0,0,14,0,-0.5876873375698857,1,-0.48118405401369996,-0.3632598446560345,3,1,0.0
24,4,1,3,0,-0.3350227769792899,0,0,0,14,0,-0.13826575499710392,1,-0.48118405401369996,-0.3632598446560345,3,1,6.107022887742255
77,5,0,2,0,0.9706048180545571,0,0,0,14,0,-0.607853690634049,1,-0.48118405401369996,-0.3632598446560345,3,1,8.446770727119691
62,3,1,2,0,-0.00016697013137851357,0,0,0,14,0,0.35725034886519397,1,-0.48118405401369996,-0.3632598446560345,3,1,7.332369205929062
30,10,1,2,0,-0.3716088743941543,0,0,0,14,0,-0.7518990696637867,1,-0.48118405401369996,-0.3632598446560345,3,1,5.802118375377063
29,0,2,1,0,-0.2472781535182168,0,0,0,14,0,-0.7634226999861657,3,-0.48118405401369996,-0.3632598446560345,3,1,6.595780513961311
29,10,2,1,0,-0.46617463466138853,0,0,0,14,0,-0.47533194192669026,2,-0.48118405401369996,-0.3632598446560345,3,1,3.258096538021482
65,4,1,1,0,-0.29192559443127164,0,0,0,15,0,-0.4292374206371742,2,-0.48118405401369996,-0.3632598446560345,3,1,6.376726947898627
43,7,1,0,0,0.31887620139315925,1,0,1,15,0,-0.59633006031167,2,2.534813327953288,0.9456951922698207,0,1,7.846980982138788
70,5,0,0,0,-0.38866171640955716,0,0,0,15,0,-0.8354453895010346,1,-0.48118405401369996,-0.3632598446560345,3,1,5.62040086571715
32,7,1,1,0,-0.12387758766130133,1,0,0,15,0,1.5297797341672592,2,2.6635449235250497,0.5093768466278689,0,1,7.029972911706386
46,9,1,1,0,0.19237511880617053,1,0,0,15,0,-0.2592638733820836,2,-0.48118405401369996,-0.3632598446560345,3,1,7.673223121121708
33,0,1,1,0,-0.20883174606530847,0,0,0,15,0,-0.7547799772443815,1,-0.48118405401369996,-0.3632598446560345,3,1,6.752270376141742
57,7,1,0,0,-0.3216905550399749,1,0,0,15,0,2.4343847144740125,3,-0.48118405401369996,-0.3632598446560345,3,1,6.198478716492308
62,1,1,1,0,-0.41811662534525307,0,0,0,15,0,0.04899323774155515,2,-0.48118405401369996,-0.3632598446560345,3,1,5.198497031265826
32,7,2,1,0,-0.43268905397659735,0,0,0,15,0,-0.5790446148281014,1,-0.48118405401369996,-0.3632598446560345,3,1,4.897839799950911
39,1,2,1,0,-0.2727023907048175,1,0,0,15,0,0.8527664527274919,1,-0.48118405401369996,-0.3632598446560345,3,1,6.476972362889683
76,3,0,0,0,-0.036443015873235576,0,0,1,15,0,-0.5819255224086962,3,-0.48118405401369996,-0.3632598446560345,3,1,7.252762418053187
36,0,2,1,0,2.990591467697282,1,0,0,15,0,1.673825113196997,1,-0.48118405401369996,-0.3632598446560345,3,1,9.32143441948177
27,9,2,1,0,-0.3378132420363558,1,0,0,15,0,1.9187022575475512,2,-0.48118405401369996,-0.3632598446560345,3,1,6.0867747269123065
38,4,2,2,0,1.435372275892538,1,0,0,15,0,-0.6712336574071336,5,0.8613025855203863,3.563605266121531,0,1,8.725669705687043
56,1,1,0,0,0.6106348256930524,0,0,0,15,0,-0.3111202098327892,2,-0.48118405401369996,-0.3632598446560345,3,1,8.160232492367689
51,10,1,2,0,0.0844771365996213,0,0,0,16,0,1.3425207414286002,3,-0.48118405401369996,-0.3632598446560345,3,1,7.496652438168283
39,4,1,2,0,-0.1834075088787078,0,0,0,16,0,-0.6568291195041599,4,-0.48118405401369996,-0.3632598446560345,3,1,6.843749949006225
35,4,0,2,0,-0.4658645829883812,0,0,0,16,0,-0.8469690198234137,2,-0.48118405401369996,-0.3632598446560345,3,1,3.295836866004329
32,1,1,1,1,-0.4903586651559599,1,0,0,16,0,0.7951483011155968,1,2.029082059635653,0.07305850098591721,1,1,
51,3,1,3,0,0.2506648333315477,1,0,0,16,0,-0.34857200838052105,2,1.9739113758191837,0.9456951922698207,1,1,7.757051142032013
37,9,1,1,0,0.07238512135233562,0,0,0,16,0,-0.10945667919115637,2,-0.48118405401369996,-0.3632598446560345,3,1,7.47477218239787
52,2,2,2,0,0.60164332717584,1,0,0,16,0,0.6078893083769377,1,0.8796928134592094,0.07305850098591721,2,1,8.151909872940905
35,9,1,1,0,-0.30494776469757934,1,0,0,16,0,3.4772732586493142,1,1.6796677287980142,1.3820135379117724,0,1,6.302618975744905
47,0,1,1,0,0.6050538955789205,0,0,0,16,0,0.20456224709367193,1,-0.48118405401369996,-0.3632598446560345,3,1,8.15507488781144
31,9,1,1,0,-0.41718647032623113,0,0,0,16,0,0.3543694412845992,1,-0.48118405401369996,-0.3632598446560345,3,1,5.214935757608986
49,7,1,1,0,0.2751589154991264,1,0,0,16,0,2.8636399439826308,1,-0.48118405401369996,-0.3632598446560345,3,1,7.790282380703483
30,4,2,2,0,-0.3424640171314657,0,0,0,16,0,-0.21316935209256757,4,-0.48118405401369996,-0.3632598446560345,3,1,6.052089168924417
35,1,2,1,0,-0.47392592648657167,1,0,0,16,0,2.310505688508438,1,2.700325379402696,1.3820135379117724,1,1,0.0
44,4,1,0,0,-0.382770734622418,0,0,0,16,0,-0.59633006031167,3,-0.48118405401369996,-0.3632598446560345,3,1,5.68697535633982
42,1,1,1,0,0.02153664697913426,1,1,0,16,0,3.1430879793003226,2,-0.48118405401369996,-0.3632598446560345,3,1,7.377133712833954
29,4,2,2,0,-0.39083207812060844,0,0,0,16,0,0.8498855451468971,1,-0.48118405401369996,-0.3632598446560345,3,1,5.594711379601839
42,9,0,1,0,-0.407574868463004,0,0,0,16,0,-0.7058045483742706,1,-0.48118405401369996,-0.3632598446560345,3,1,5.3706380281276624
43,4,1,2,0,-0.39951352496481357,1,0,0,16,0,0.23337132289961948,1,-0.48118405401369996,-0.3632598446560345,3,1,5.484796933490655
36,9,2,1,0,0.3046138244348223,1,0,0,16,0,0.944955495306524,5,-0.48118405401369996,-0.3632598446560345,3,1,7.828834527588089
36,9,1,2,0,0.9510715626550956,1,0,0,16,0,1.5240179190060699,2,-0.48118405401369996,-0.3632598446560345,3,1,8.433159195806228
32,7,1,1,0,-0.07923014674824648,1,0,0,16,0,2.8607590364020363,2,2.5440084419226996,0.07305850098591721,0,1,7.149916836132109
